submission_id,request_id,participant_id,participant_session_id,image_id,survey_index,description,word_count,feedback,time_spent_seconds,is_survey,is_attention_check,attention_passed,flagged_too_fast,quality_score,alignment_score,ip_hash,user_agent,device_type,extra_metadata,tab_switch_count,page_close_attempts,network_disconnects,survey_time_spent_seconds,survey_page_views,survey_tab_switches,survey_page_close_attempts,survey_network_disconnects,survey_max_scroll_depth_pct,survey_clicks,survey_keypresses,created_at,attention_tier,attention_confidence,expected_term_recall,matched_term_count,expected_term_count,distinct_word_count,descriptive_token_count,writing_quality_score,behavior_risk_score,alignment_precision,alignment_recall,alignment_object_f1,alignment_relation_score,alignment_scene_consistency_score,alignment_wrong_object_penalty,alignment_natural_language_score,alignment_stuffing_penalty,consecutive_failures,hard_flag_triggered,soft_flag_triggered,supporting_signals,too_fast_score,too_fast_threshold_seconds,too_fast_margin_seconds,copy_paste_likelihood_score,typing_effort_risk,speed_risk,session_integrity_risk,watchlist_triggered,enforcement_status,soft_review_recommended,submission_id,time_before_typing_seconds,edit_count,backspace_count,avg_keystroke_interval_seconds,keystroke_variance,pause_count,avg_pause_duration_seconds,revision_bursts,hesitation_score,submitted_without_typing_pause,confidence_rating,difficulty_self_report,first_view_duration_seconds,writing_duration_seconds,object_mention_count,spatial_mention_count,reference_coverage,detail_density_score,id_img,image_id_img,url,is_active,edits_per_word,pauses_per_word,typing_speed,cognitive_load,quality_score_proxy,alignment_proxy,strain_index,split
475,142ddd52-1fe9-4f3e-a62b-63e26aa2057e,461,901.0,152,2.0,I see a cute cartoon baby standing in a forest surrounded by many animals and birds. The baby looks happy and is smiling. There are colorful birds flying and sitting on tree branches. I can also see small animals like a fox squirrel and other creatures near the baby. The trees and green leaves make the scene look fresh and natural. The whole picture looks bright friendly and full of life.,71,Nice and cute image I like it,78.259,True,False,0,True,0.6139,0.5679,b6a37398d252edec15b064894aa908eea944c3f5f760c86d88dd6a476a204b7c,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",mobile,"{'alignment': {'wrong': ['branch', 'tree'], 'missed': ['jungle'], 'correct': ['baby', 'bird'], 'relation_hits': [], 'style_metrics': {'token_count': 66.0, 'unique_ratio': 0.7576, 'sentence_count': 6.0, 'stuffing_penalty': 0.0, 'object_token_density': 0.0455, 'relation_term_density': 0.1212, 'repeated_bigram_ratio': 0.0154, 'natural_language_score': 1.0}}, 'enforcement': {'survey_counters': {'recent_hard_evidence_count': 0, 'recent_high_copy_paste_count': 1, 'participant_enforcement_score': 0.5052, 'recent_attention_concern_count': 0, 'recent_suspicious_survey_count': 1, 'recent_combined_suspicion_count': 1}, 'combined_suspicion': True, 'enforcement_status': 'watchlist', 'watchlist_triggered': True, 'contradiction_signals': ['speed_pressure_with_low_effort'], 'soft_review_recommended': True, 'participant_enforcement_score': 0.5052}}",0,0,0,80.118004,1,0,0,0,100,9,2,2026-04-08 13:25:06.177675+00:00,0,0.0,0.0,0.0,0.0,50,0.0,0.582,0.5087,0.5,0.6667,0.5714,0.0,0.8,0.0208,1.0,0.0,0,False,False,{},0.6057,160.06,81.8,0.6478,0.6578,0.6057,0.0,True,watchlist,True,475,47.95,2,0,28.242,0.0,1,28.242,0,0.6083,False,5,3,47.95,30.309,4,1,0.6667,0.6685,152,123.jpg,https://d15t657aq01nli.cloudfront.net/123.jpg,True,0.028169014084507043,0.014084507042253521,0.9072438952708315,2.884326129528143,0.1751508284691497,0.6337391768779042,0.0,test
578,94455609-f7ef-407a-9070-416bc421c9ef,520,1060.0,44,0.0,The image shows an orange fox sitting in the middle of an autumn forest at sunset. Dark tree trunks frame the scene and redorange leaves appear on branches and scattered across the ground. Small red mushrooms and a few stones are visible in the foreground while soft hills and a pale sun appear in the distance. The fox is centered and highly visible which makes the main subject easy to identify and describe quickly.,74,I liked this image because the fox stands out clearly in the center and the fall colors are very strong. The background details support the scene without distracting from the main subject.,156.5675,False,True,True,False,0.6908,0.5457,e7d5bc0ebb744ef1f71efd30ff703ca389b9c6581f35413cffad373fbe2eabef,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",desktop,"{'attention': {'strict': True}, 'seed_source': 'dynamic_live_backend', 'seed_submitted_at': '2026-04-10T16:38:43.112067+00:00'}",2,1,0,156.5675,1,1,1,0,100,9,592,2026-04-10 16:38:43.112067+00:00,weak_pass,0.712,0.6,3.0,5.0,55,45.0,0.6836,0.0568,0.5,0.6,0.5455,0.0,0.76,0.0195,1.0,0.0,0,False,False,"{'alignment_score': 0.5457, 'alignment_recall': 0.6, 'matched_term_count': 3, 'distinct_word_count': 55, 'expected_term_count': 5, 'expected_term_recall': 0.6, 'descriptive_token_count': 45}",0.0,102.16,-54.41,0.0,0.0,0.0,0.355,False,normal,False,578,90.0,25,4,2.5,20.0,4,12.0,1,0.8333,False,5,2,35.0,66.5675,4,1,0.0,0.5947,44,44.svg,https://d15t657aq01nli.cloudfront.net/44.svg,True,0.33783783783783783,0.05405405405405406,0.47263959634023667,2.996181218160156,0.19590115590743012,0.0988270708326769,0.013805115443058033,train
600,1085eed3-19cc-419e-a338-21178a74da88,534,1100.0,149,1.0,I see a happy cartoon kitchen scene with a smiling child sitting in front of a huge bowl of noodles. The child is holding chopsticks and looks like they are enjoying the meal a lot. Around the bowl there are small side dishes utensils and more food on the counter which makes the kitchen feel busy and fun. The background has shelves jars and warm orange tones that give the whole picture a cozy homey feeling. It looks cheerful playful and very easy to describe in a natural way.,89,The image feels warm and lively. I liked the smiling child and the big bowl of noodles because they make the scene look fun and comforting.,292.855,True,False,0,False,0.885,0.88,beff779761e086fb11e6ae11dc1bccb20474bf203122d4bd18739e355d06f7e0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",desktop,"{'seed_source': 'dynamic_live_backend', 'seed_submitted_at': '2026-04-10T17:24:14.249374+00:00'}",2,0,0,313.5361,2,2,0,0,100,22,712,2026-04-10 17:24:14.249374+00:00,0,0.0,0.0,0.0,0.0,67,0.0,0.7796,0.0374,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0,False,False,{},0.0,138.97,-153.89,0.0216,0.0,0.0,0.18,False,normal,False,600,18.452,234,201,1.7219,20.0,17,11.8937,13,0.8369,False,4,2,14.7558,274.403,0,1,0.0,0.6064,149,118.jpg,https://d15t657aq01nli.cloudfront.net/118.jpg,True,2.6292134831460676,0.19101123595505617,0.30390466271704425,3.857437706077721,0.2731105532026433,0.07398743797170695,0.2192452122654445,train
503,07e690be-be57-4f27-9b3a-287817af8900,483,951.0,21,0.0,The image shows a cartoon puppy sitting in a flower garden with a light blue scarf around its neck. The puppy has floppy ears rosy cheeks and large dark eyes. Small butterflies appear near the top and soft hills with a pale sun are visible in the background. The composition is centered and balanced making the puppy the obvious focus and easy to describe without confusion.,66,The puppy and scarf are easy to notice and the soft background keeps focus on the subject.,101.2927,False,True,True,False,0.7123,0.5935,7fb70abd9dba2f686cff87595eabaac2197d5996a5a36529da8b14e9a6e9190a,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",mobile,"{'attention': {'strict': True}, 'seed_source': 'dynamic_live_backend', 'seed_submitted_at': '2026-04-10T11:42:39.095556+00:00'}",1,0,0,120.6154,1,1,0,0,100,7,528,2026-04-10 11:42:39.095556+00:00,pass,0.82,0.75,3.0,4.0,50,39.0,0.6436,0.0164,0.5,0.75,0.6,0.0,0.85,0.0225,1.0,0.0,0,False,False,"{'alignment_score': 0.5935, 'alignment_recall': 0.75, 'matched_term_count': 3, 'distinct_word_count': 50, 'expected_term_count': 4, 'expected_term_recall': 0.75, 'descriptive_token_count': 39}",0.0711,115.45,14.16,0.0,0.0,0.0711,0.09,False,normal,False,503,90.0,25,17,2.5,20.0,4,9.9995,1,0.8333,False,5,2,35.0,30.0,6,2,0.0,0.606,21,21.svg,https://d15t657aq01nli.cloudfront.net/21.svg,True,0.3787878787878788,0.06060606060606061,0.6515770633026862,2.9533803132900553,0.15877466262310017,0.0894789931597937,0.020381734819987476,train
579,8f59f2a6-7d8a-425f-a003-2af180b2f075,521,1062.0,42,0.0,The image shows a cute white rabbit floating in space while wearing an astronaut suit and backpack. The rabbit has long pink ears rosy cheeks and outstretched arms and it appears in the center against a deep blue starry background. Around it there are several colorful planets including ringed planets and smaller glowing circles with soft cloud shapes at the bottom corners. The composition is bright playful and very clear with the rabbit as the obvious main subject.,78,This picture was easy to describe because the astronaut rabbit is centered and surrounded by clear space elements like planets and stars. The bright colors and simple layout make the scene fun and easy to understand.,289.1248,False,True,True,False,0.8295,0.83,98d8bdda75ac51a7900efb0a03583fd8b472509761f99714bb98543164a637d7,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",mobile,"{'attention': {'strict': True}, 'seed_source': 'dynamic_live_backend', 'seed_submitted_at': '2026-04-10T16:38:48.970525+00:00'}",3,0,0,340.2687,3,3,0,0,100,8,624,2026-04-10 16:38:48.970525+00:00,pass,0.856,0.8,4.0,5.0,61,44.0,0.7405,0.0432,1.0,0.8,0.8889,0.3333,0.88,0.0,1.0,0.0,0,False,False,"{'alignment_score': 0.83, 'alignment_recall': 0.8, 'matched_term_count': 4, 'distinct_word_count': 61, 'expected_term_count': 5, 'expected_term_recall': 0.8, 'descriptive_token_count': 44}",0.0,133.67,-155.45,0.0,0.0,0.0,0.27,False,normal,False,579,90.0,53,259,2.1699,20.0,4,12.0,15,0.8333,False,5,2,35.0,199.1248,2,2,0.0,0.6257,42,42.svg,https://d15t657aq01nli.cloudfront.net/42.svg,True,0.6794871794871795,0.05128205128205128,0.2697796937516256,3.1513346299913563,0.22457345214455268,0.1368087241327801,0.15697306034082983,train
726,ea53c118-478d-4789-95c7-08fd0a78bdb1,612,1303.0,188,1.0,I see a wizard standing on a grassy hill at sunset holding a wooden staff with a glowing crystal on top. Behind him there is a tall stone tower with a pointed roof and several birds are flying around it. The sky is deep blue with a pink and orange strip near the horizon which makes the whole scene feel magical and quiet. There are trees clouds and small glowing symbols in the air so the image has a fantasystory feeling that is calm and a little mysterious.,88,The picture feels magical and peaceful. I liked the wizard the glowing staff and the tower because they make the scene feel like a fantasy world.,177.2991,True,False,0,False,0.6656,0.0983,91faad587cb7a59a60ad6c221e81d965c31626c1ff8b63be14259eb33d1250c5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",desktop,"{'seed_source': 'dynamic_live_backend', 'seed_submitted_at': '2026-04-12T03:20:12.026097+00:00'}",1,0,0,289.8827,2,2,0,1,100,9,704,2026-04-12 03:20:12.026097+00:00,0,0.0,0.0,0.0,0.0,64,0.0,0.6517,0.0635,0.0,0.0,0.0,0.0,0.0,0.0417,1.0,0.0,0,False,False,{},0.0151,152.81,-24.49,0.1091,0.0176,0.0151,0.09,False,normal,False,726,90.0,30,4,2.5,20.0,4,12.0,1,0.8333,False,4,2,35.0,87.2991,4,3,0.0,0.6375,188,180.png,https://d15t657aq01nli.cloudfront.net/180.png,True,0.3409090909090909,0.045454545454545456,0.4963364168233228,3.470446675890716,0.26176597374540916,0.12696608261983758,0.01633458443418474,test
601,9e93147e-a8f7-4cd8-81b8-3c44e75648da,534,1100.0,91,0.0,I see a colorful village scene with a river running through the middle and lots of people around it. There are palm trees small huts and green hills in the background which make the place look tropical and peaceful. Several snakes are part of the scene and different people are holding watching or sitting near them so the image feels busy and a little unusual. The whole picture looks like a lively storybook illustration filled with movement nature and bright outdoor details.,82,The scene feels colorful and active. I liked how the river trees people and snakes all made the picture feel full of life and easy to notice.,254.9958,False,True,True,False,0.7935,0.6592,beff779761e086fb11e6ae11dc1bccb20474bf203122d4bd18739e355d06f7e0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",desktop,"{'attention': {'strict': True}, 'seed_source': 'dynamic_live_backend', 'seed_submitted_at': '2026-04-10T17:28:33.249374+00:00'}",0,0,0,301.76,1,0,0,0,100,16,656,2026-04-10 17:28:33.249374+00:00,pass,1.0,1.0,3.0,3.0,63,44.0,0.7245,0.0,0.5,1.0,0.6667,0.0,1.0,0.0275,1.0,0.0,0,False,False,"{'alignment_score': 0.6592, 'alignment_recall': 1.0, 'matched_term_count': 3, 'distinct_word_count': 63, 'expected_term_count': 3, 'expected_term_recall': 1.0, 'descriptive_token_count': 44}",0.0,102.41,-152.59,0.0,0.0,0.0,0.0,False,normal,False,601,15.6012,503,87,0.523,1.3083,17,3.7166,7,0.6272,False,5,3,12.8436,239.3946,3,2,0.0,0.618,91,91.svg,https://d15t657aq01nli.cloudfront.net/91.svg,True,6.134146341463414,0.2073170731707317,0.3215739239626692,3.3668374289662832,0.24170165479052114,0.07597744685993679,0.2975323831486572,train
621,3f90c37f-47f8-4bc1-a433-51295962d75e,550,1137.0,228,1.0,This image shows a peaceful courtyard scene with warm orange lighting and traditional architectural details. In the center there is a person standing on the steps in front of a decorated doorway while large potted plants are placed on both sides of the entrance. I can also see hanging lanterns small floor lamps arches carved wall patterns and birds flying near the top of the building. The whole setting feels calm balanced and elegant with the soft sky colors adding depth to the scene.,84,The courtyard image is clean and easy to describe because the person plants lights and building details are visible.,70.0,True,False,0,False,0.7592,0.6324,40e3b98909996e94c18cc10b9d45c9c9e88fe061020982d4b68913683bb09e63,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",desktop,"{'seed_source': 'dynamic_live_backend', 'seed_submitted_at': '2026-04-11T06:55:59.086137+00:00'}",1,0,0,70.0,1,1,0,0,100,9,672,2026-04-11 06:55:59.086137+00:00,0,0.0,0.0,0.0,0.0,67,0.0,0.687,0.0702,0.6667,0.6667,0.6667,0.0,0.8,0.0117,1.0,0.0,0,False,False,{},0.3062,142.98,72.98,0.1033,0.0118,0.3062,0.09,False,normal,False,621,36.3865,27,16,1.724,5.0177,4,5.3526,1,0.8333,False,4,2,23.2689,33.6135,1,4,0.0,0.6729,228,109.jpg,https://d15t657aq01nli.cloudfront.net/109.jpg,True,0.32142857142857145,0.047619047619047616,1.2,3.4076096687533868,0.2590087913159078,0.08883517602621112,0.02088762861821282,train
623,a6274e60-8cc7-4448-a361-7bb998842212,551,1140.0,148,1.0,This image shows a bright kitchen scene with several yellow cartoon characters cooking together. Different food items are flying in the air above the counter including fruit slices a strawberry and other round ingredients which makes the image feel active and playful. I can also see bowls utensils a stove shelves containers and kitchen cabinets across the background. One character is mixing food another is standing near the counter and another is working near the sink so the whole scene looks busy cheerful and easy to observe.,87,The kitchen scene is clear and lively with the characters utensils and flying food easy to notice.,315.3906,True,False,0,False,0.785,0.5047,d873b785c6ad5bb32153d1de389717ababe922e1a817f98c9b4ce93bd978dddf,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",mobile,"{'seed_source': 'dynamic_live_backend', 'seed_submitted_at': '2026-04-11T06:57:47.122273+00:00'}",1,0,0,337.7644,1,1,0,0,100,11,696,2026-04-11 06:57:47.122273+00:00,0,0.0,0.0,0.0,0.0,66,0.0,0.6956,0.0552,1.0,0.3333,0.5,0.0,0.6,0.0,1.0,0.0,0,False,False,{},0.0,191.38,-124.01,0.1021,0.0,0.0,0.09,False,normal,False,623,90.0,25,8,2.5,20.0,4,12.0,1,0.8333,False,4,2,35.0,225.3906,0,2,0.0,0.649,148,116.jpg,https://d15t657aq01nli.cloudfront.net/116.jpg,True,0.28735632183908044,0.04597701149425287,0.275848424144537,3.6320776639229724,0.26465721366604017,0.08892797335705298,0.0158286906359594,train
505,77783437-38fa-4d02-baa4-4cfaeb07c199,484,954.0,36,0.0,The image shows a detailed illustration of a small golden hamster standing inside a decorative wheellike mechanical frame. The hamster is centered with round ears and bright eyes and its paws rest on a circular metal hub that resembles clockwork. The beige background includes hanging stars coiled wires and vintage decorative shapes. The framing makes the hamster stand out clearly and keeps the visual structure easy to follow.,68,The hamster is strongly framed by the wheel so the main subject is very clear.,152.1911,False,True,False,False,0.4101,0.1183,0946577652f0da1950238f15b0fb19e0784a75f99fd4d24e79429a06e09dd7cb,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",desktop,"{'attention': {'strict': True}, 'seed_source': 'dynamic_live_backend', 'seed_submitted_at': '2026-04-10T11:43:07.306067+00:00'}",5,0,0,180.3466,1,5,0,0,100,17,544,2026-04-10 11:43:07.306067+00:00,fail,0.14,0.0,0.0,3.0,54,46.0,0.5633,0.352,0.0,0.0,0.0,0.0,0.0,0.0217,1.0,0.0,1,False,False,"{'alignment_score': 0.1183, 'alignment_recall': 0.0, 'matched_term_count': 0, 'distinct_word_count': 54, 'expected_term_count': 3, 'expected_term_recall': 0.0, 'descriptive_token_count': 46}",0.0,97.06,-55.13,0.0,0.0,0.0,0.45,True,watchlist,False,505,71.9555,58,486,1.8067,20.0,4,12.0,28,0.8333,False,5,2,35.0,80.2356,1,1,0.0,0.6077,36,36.svg,https://d15t657aq01nli.cloudfront.net/36.svg,True,0.8529411764705882,0.058823529411764705,0.44680667923419964,3.0121792231606355,0.17592973393466815,0.1085784461257038,0.27434042152910915,test
602,9688a33d-338f-48d9-8b65-08c510d2d5e7,535,1103.0,228,1.0,I see a painted courtyard with a warm orange sky and a soft storybookstyle look. A dome sits at the top and there is a big arched doorway in the center with a small person standing in front of it. On both sides there are large potted plants wall lanterns and decorative building details that make the place feel old and traditional. Two birds are flying near the upper right side which adds a little movement to an otherwise quiet and calm scene. The whole image feels balanced warm and easy to describe in a natural way.,97,The scene feels peaceful and well arranged. I liked the warm colors the dome and the little details around the courtyard because they make the image feel complete without being too busy.,266.122,True,False,0,False,0.8312,0.7867,237f3e4ede2f1e443838f83b55c72f2d7468dcb2ef1444cb57df1b71c8076500,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",mobile,"{'seed_source': 'dynamic_live_backend', 'seed_submitted_at': '2026-04-10T17:25:07.884070+00:00'}",0,0,0,290.3093,1,0,0,0,100,8,776,2026-04-10 17:25:07.884070+00:00,0,0.0,0.0,0.0,0.0,74,0.0,0.7874,0.0213,0.75,1.0,0.8571,0.0,1.0,0.0104,1.0,0.0,0,False,False,{},0.0,181.0,-85.12,0.0534,0.0,0.0,0.0,False,normal,False,602,20.8562,394,35,0.9111,11.6161,24,4.8891,5,0.9293,False,5,4,16.6784,245.2658,1,5,0.0,0.6897,228,109.jpg,https://d15t657aq01nli.cloudfront.net/109.jpg,True,4.061855670103093,0.24742268041237114,0.3644944799753496,4.557752640371993,0.31622418552578063,0.09752796824445653,0.21628978605323804,train
603,d47b766c-eedf-4979-b569-8c95f903c39d,535,1103.0,68,0.0,I see a similar courtyard scene with a soft peach background and a centered composition. The person standing in the middle is the first thing that catches my eye and behind them there is a tall arched doorway with a dome above it. The sides of the image have hanging lanterns and tall green plants in pots which make the place feel decorative and elegant. Two birds are flying near the top adding a little life to the scene. Overall it looks calm neat and pleasant with a gentle oldworld feeling.,91,The image looks calm and nicely balanced. The person in the center stands out clearly and the plants lanterns and birds make the scene feel detailed but still easy to follow.,102.0033,False,True,False,False,0.4557,0.1117,237f3e4ede2f1e443838f83b55c72f2d7468dcb2ef1444cb57df1b71c8076500,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",mobile,"{'attention': {'strict': True}, 'seed_source': 'dynamic_live_backend', 'seed_submitted_at': '2026-04-10T17:29:26.884070+00:00'}",1,0,0,121.4518,1,1,0,0,100,17,728,2026-04-10 17:29:26.884070+00:00,fail,0.14,0.0,0.0,3.0,67,51.0,0.6624,0.2994,0.0,0.0,0.0,0.0,0.0,0.0283,1.0,0.0,1,False,False,"{'alignment_score': 0.1117, 'alignment_recall': 0.0, 'matched_term_count': 0, 'distinct_word_count': 67, 'expected_term_count': 3, 'expected_term_recall': 0.0, 'descriptive_token_count': 51}",0.1728,145.27,43.27,0.0,0.0,0.1728,0.09,True,watchlist,False,603,36.3941,82,24,0.9691,20.0,4,12.0,2,0.8333,False,5,3,29.9611,65.6092,2,5,0.0,0.6671,68,68.svg,https://d15t657aq01nli.cloudfront.net/68.svg,True,0.9010989010989011,0.04395604395604396,0.8921279997803993,3.4450594509904087,0.27900079354317153,0.10265286671054885,0.05275893790640936,train
